customer_id,is_user,age,contract_type,device_os,uses_selfservice,monthly_spend,support_calls,data_volume_gb
CUST02627,0,51,Postpaid,Android,0,13.78,0,1.92
CUST02628,0,40,Prepaid,iOS,0,68.92,0,0.48
CUST02629,0,40,Prepaid,iOS,0,40.0,1,0.97
CUST02630,0,47,Prepaid,Unknown,0,54.25,3,2.01
CUST02631,0,49,Prepaid,iOS,0,34.81,4,9.0
CUST02632,0,46,Prepaid,iOS,0,39.13,1,3.26
CUST02633,0,48,Postpaid,Android,0,33.2,3,1.6
CUST02634,0,61,Postpaid,Android,0,76.99,2,5.5
CUST02635,0,55,Prepaid,Android,0,43.8,0,0.08
CUST02636,0,46,Postpaid,iOS,0,31.98,1,1.85
CUST02637,0,54,Postpaid,iOS,1,15.23,0,3.67
CUST02638,0,34,Postpaid,iOS,0,69.61,2,3.5
CUST02639,0,48,Prepaid,Android,1,37.55,1,3.74
CUST02640,0,63,Postpaid,Android,0,51.16,0,0.95
CUST02641,0,42,Prepaid,Android,1,52.84,2,1.64
CUST02642,0,36,Prepaid,Android,0,33.06,3,10.73
CUST02643,0,38,Postpaid,Android,0,50.09,3,14.59
CUST02644,0,34,Prepaid,Android,1,30.94,4,1.5
CUST02645,0,37,Prepaid,iOS,1,25.14,1,4.14
CUST02646,0,41,Prepaid,Android,0,57.47,4,1.1
CUST02647,0,30,Prepaid,Android,0,37.63,2,1.84
CUST02648,0,45,Postpaid,Unknown,0,47.78,4,6.29
CUST02649,0,54,Prepaid,Android,0,46.16,2,2.78
CUST02650,0,35,Postpaid,Android,1,49.57,2,7.58
CUST02651,0,60,Family,Android,0,16.65,6,3.96
CUST02652,0,50,Young,Android,0,31.22,2,3.97
CUST02653,0,55,Prepaid,Android,0,35.13,3,0.14
CUST02654,0,38,Postpaid,Android,0,27.53,2,5.54
CUST02655,0,53,Postpaid,Android,0,46.44,4,15.24
CUST02656,0,34,Postpaid,Android,1,57.8,1,2.56
CUST02657,0,53,Postpaid,Android,0,60.18,3,0.69
CUST02658,0,46,Postpaid,iOS,1,34.91,1,15.09
CUST02659,0,50,Prepaid,Android,0,44.38,2,1.37
CUST02660,0,33,Postpaid,iOS,0,46.68,6,2.11
CUST02661,0,36,Family,Android,0,49.32,1,0.32
CUST02662,0,50,Postpaid,Android,0,26.83,2,0.47
CUST02663,0,35,Family,iOS,1,67.31,2,0.98
CUST02664,0,49,Family,Android,0,53.9,2,3.18
CUST02665,0,31,Prepaid,Android,0,54.29,6,3.26
CUST02666,0,53,Prepaid,iOS,0,58.05,3,3.73
CUST02667,0,32,Postpaid,Android,0,48.01,3,3.51
CUST02668,0,50,Prepaid,iOS,1,24.59,2,2.73
CUST02669,0,51,Postpaid,iOS,0,37.92,3,6.48
CUST02670,0,38,Postpaid,Android,1,15.23,5,10.87
CUST02671,0,50,Prepaid,Android,0,46.23,2,1.26
CUST02672,0,47,Postpaid,Android,0,37.46,3,0.56
CUST02673,0,39,Prepaid,Unknown,0,39.39,2,2.21
CUST02674,0,34,Postpaid,iOS,1,58.06,3,0.11
CUST02675,0,25,Postpaid,iOS,1,33.15,1,8.59
CUST02676,0,48,Postpaid,Android,0,36.22,4,1.1
CUST02677,0,29,Postpaid,iOS,0,40.33,2,3.19
CUST02678,0,45,Postpaid,Android,0,12.4,2,0.49
CUST02679,0,42,Postpaid,Android,0,36.01,4,3.22
CUST02680,0,51,Postpaid,iOS,0,5.0,1,0.16
CUST02681,0,41,Young,Android,0,31.22,1,5.86
CUST02682,0,41,Postpaid,Unknown,0,52.83,2,12.44
CUST02683,0,52,Prepaid,Android,0,46.71,2,1.47
CUST02684,0,48,Postpaid,iOS,0,31.08,1,1.19
CUST02685,0,48,Young,Android,1,40.61,0,2.38
CUST02686,0,49,Postpaid,Android,0,23.88,5,3.87
CUST02687,0,29,Postpaid,Android,1,39.96,4,0.84
CUST02688,0,52,Prepaid,Android,0,83.95,2,6.5
CUST02689,0,51,Postpaid,Android,0,67.69,4,0.89
CUST02690,0,34,Prepaid,iOS,0,40.79,3,0.02
CUST02691,0,42,Postpaid,Android,0,42.4,1,2.97
CUST02692,0,44,Family,Android,0,25.31,2,0.49
CUST02693,0,43,Postpaid,Android,0,27.97,1,4.79
CUST02694,0,48,Postpaid,Android,1,45.43,1,0.73
CUST02695,0,59,Prepaid,iOS,0,32.13,4,6.8
CUST02696,0,55,Postpaid,iOS,1,53.56,3,2.54
CUST02697,0,31,Young,Android,0,63.55,2,3.34
CUST02698,0,51,Postpaid,Android,0,44.99,2,0.83
CUST02699,0,58,Prepaid,iOS,0,41.53,3,0.63
CUST02700,0,48,Postpaid,Android,1,14.79,2,3.99
CUST02701,0,55,Young,Android,0,51.21,6,1.18
CUST02702,0,65,Prepaid,Android,1,22.84,0,1.95
CUST02703,0,55,Postpaid,Android,0,33.73,1,2.61
CUST02704,0,47,Postpaid,Android,1,54.39,3,1.04
CUST02705,0,55,Postpaid,Android,0,55.45,2,6.35
CUST02706,0,46,Family,iOS,0,33.0,5,11.22
CUST02707,0,45,Postpaid,Android,0,33.87,2,2.26
CUST02708,0,41,Postpaid,Android,0,29.51,1,9.98
CUST02709,0,60,Postpaid,Android,0,22.03,2,8.57
CUST02710,0,36,Postpaid,Android,0,30.48,4,0.73
CUST02711,0,60,Prepaid,Android,0,15.8,4,0.76
CUST02712,0,49,Family,iOS,0,50.25,1,2.6
CUST02713,0,31,Prepaid,Android,0,45.92,3,2.98
CUST02714,0,48,Young,iOS,0,48.41,1,1.67
CUST02715,0,23,Prepaid,Android,0,25.68,3,1.5
CUST02716,0,51,Postpaid,iOS,1,22.07,1,2.26
CUST02717,0,53,Postpaid,Android,1,40.8,3,4.69
CUST02718,0,39,Prepaid,Android,0,40.96,2,0.35
CUST02719,0,46,Family,iOS,1,37.79,4,4.96
CUST02720,0,64,Young,Android,0,35.66,2,10.43
CUST02721,0,39,Postpaid,iOS,0,65.66,2,5.77
CUST02722,0,34,Postpaid,Android,0,46.39,4,0.85
CUST02723,0,59,Postpaid,Unknown,1,69.56,3,0.37
CUST02724,0,64,Family,iOS,0,59.03,1,2.7
CUST02725,0,45,Young,Unknown,1,65.55,2,12.53
CUST02726,0,55,Prepaid,Android,1,23.88,4,6.84
CUST02727,0,58,Postpaid,Android,0,48.9,1,3.31
CUST02728,0,37,Prepaid,iOS,0,33.52,3,0.62
CUST02729,0,40,Postpaid,iOS,0,15.05,1,5.0
CUST02730,0,57,Postpaid,Unknown,0,62.44,2,6.71
CUST02731,0,61,Prepaid,Android,0,35.59,5,10.94
CUST02732,0,50,Postpaid,iOS,0,24.17,1,3.79
CUST02733,0,36,Postpaid,Android,0,33.78,1,2.89
CUST02734,0,64,Young,Android,0,28.06,0,3.86
CUST02735,0,39,Prepaid,Android,0,29.59,2,11.48
CUST02736,0,41,Postpaid,Android,0,36.68,3,3.96
CUST02737,0,48,Prepaid,iOS,0,65.96,1,1.19
CUST02738,0,60,Postpaid,Android,0,30.01,3,4.04
CUST02739,0,53,Prepaid,iOS,0,64.89,3,8.47
CUST02740,0,49,Prepaid,Android,1,52.73,4,3.35
CUST02741,0,49,Prepaid,Android,0,45.94,2,2.79
CUST02742,0,45,Prepaid,Android,0,51.22,0,5.29
CUST02743,0,50,Postpaid,Android,1,40.2,2,4.33
CUST02744,0,19,Postpaid,Android,0,59.29,2,0.23
CUST02745,0,42,Postpaid,iOS,1,48.5,2,5.17
CUST02746,0,47,Postpaid,Unknown,0,15.03,1,2.09
CUST02747,0,33,Prepaid,Android,1,44.44,4,11.31
CUST02748,0,48,Postpaid,Android,1,51.76,2,14.13
CUST02749,0,42,Postpaid,Android,0,35.66,2,2.38
CUST02750,0,62,Postpaid,iOS,0,41.89,1,13.87
CUST02751,0,60,Family,Android,1,30.81,2,1.49
CUST02752,0,40,Postpaid,Android,1,19.34,5,4.59
CUST02753,0,43,Prepaid,Android,1,16.74,2,0.31
CUST02754,0,44,Postpaid,Unknown,0,16.94,3,0.63
CUST02755,0,40,Postpaid,Android,1,50.04,3,8.0
CUST02756,0,46,Postpaid,Android,0,5.0,3,8.97
CUST02757,0,37,Prepaid,Unknown,0,30.0,5,3.04
CUST02758,0,33,Prepaid,iOS,0,28.52,2,1.66
CUST02759,0,51,Young,iOS,0,35.77,2,2.4
CUST02760,0,51,Postpaid,Android,0,12.15,3,8.15
CUST02761,0,36,Postpaid,Unknown,0,46.06,4,0.95
CUST02762,0,53,Family,iOS,0,20.9,3,1.4
CUST02763,0,38,Postpaid,iOS,0,56.99,2,6.16
CUST02764,0,47,Prepaid,iOS,1,30.67,2,10.95
CUST02765,0,53,Prepaid,iOS,0,38.57,1,0.39
CUST02766,0,44,Postpaid,Android,0,40.06,3,6.51
CUST02767,0,49,Prepaid,Android,0,43.66,2,4.14
CUST02768,0,39,Postpaid,iOS,0,40.56,1,1.05
CUST02769,0,43,Postpaid,Android,0,33.59,5,5.64
CUST02770,0,42,Postpaid,Android,0,45.15,1,5.21
CUST02771,0,37,Young,Android,0,46.99,2,0.61
CUST02772,0,43,Postpaid,iOS,1,28.52,1,2.79
CUST02773,0,29,Prepaid,Android,0,46.4,2,5.68
CUST02774,0,40,Family,iOS,0,57.88,1,0.85
CUST02775,0,42,Prepaid,iOS,0,50.59,5,2.49
CUST02776,0,42,Prepaid,Android,0,53.99,3,0.51
CUST02777,0,42,Postpaid,Android,0,42.58,1,1.47
CUST02778,0,44,Postpaid,Android,0,25.96,3,0.98
CUST02779,0,49,Postpaid,Android,0,27.86,0,2.81
CUST02780,0,53,Prepaid,Android,0,44.8,3,0.61
CUST02781,0,38,Family,Android,0,54.14,3,1.93
CUST02782,0,32,Family,Unknown,0,81.79,3,1.29
CUST02783,0,34,Young,Android,1,54.73,1,5.48
CUST02784,0,40,Young,iOS,0,22.44,4,4.81
CUST02785,0,41,Postpaid,Android,0,28.49,2,0.4
CUST02786,0,37,Prepaid,iOS,0,74.18,8,12.27
CUST02787,0,32,Young,Android,1,36.78,0,5.46
CUST02788,0,40,Postpaid,iOS,1,40.71,3,3.83
CUST02789,0,46,Family,iOS,0,25.59,3,2.6
CUST02790,0,50,Postpaid,iOS,1,63.48,3,0.78
CUST02791,0,39,Prepaid,Android,0,47.5,4,13.08
CUST02792,0,40,Prepaid,iOS,1,28.38,3,0.03
CUST02793,0,35,Family,Android,0,25.09,5,4.72
CUST02794,0,44,Postpaid,Android,0,44.61,0,2.83
CUST02795,0,36,Prepaid,Android,0,40.66,3,9.31
CUST02796,0,50,Prepaid,Android,0,52.48,1,1.92
CUST02797,0,27,Postpaid,Android,0,48.2,2,2.92
CUST02798,0,41,Prepaid,iOS,0,36.03,3,5.42
CUST02799,0,48,Prepaid,Android,0,31.84,0,0.19
CUST02800,0,46,Prepaid,Android,0,37.6,1,0.22
CUST02801,0,71,Postpaid,Android,0,31.74,0,0.95
CUST02802,0,48,Postpaid,iOS,1,38.05,4,0.63
CUST02803,0,34,Prepaid,Android,1,40.25,3,0.03
CUST02804,0,44,Postpaid,Android,1,26.53,1,3.9
CUST02805,0,27,Postpaid,iOS,1,49.46,1,6.36
CUST02806,0,44,Family,Android,0,34.44,1,12.6
CUST02807,0,36,Prepaid,Android,0,27.37,1,2.33
CUST02808,0,54,Prepaid,Android,0,34.73,2,1.31
CUST02809,0,39,Postpaid,iOS,0,43.63,3,7.98
CUST02810,0,43,Postpaid,iOS,0,41.25,0,7.44
CUST02811,0,38,Postpaid,Android,1,46.33,2,3.92
CUST02812,0,62,Postpaid,Android,0,53.48,4,1.28
CUST02813,0,41,Prepaid,Android,1,59.57,1,9.57
CUST02814,0,63,Prepaid,iOS,0,44.28,3,0.79
CUST02815,0,53,Postpaid,iOS,1,23.96,1,0.18
CUST02816,0,49,Postpaid,Android,0,35.96,1,6.37
CUST02817,0,48,Postpaid,Android,0,24.94,0,3.32
CUST02818,0,48,Postpaid,iOS,1,65.45,4,1.13
CUST02819,0,25,Postpaid,iOS,0,69.81,1,4.45
CUST02820,0,42,Family,iOS,0,49.75,3,5.82
CUST02821,0,53,Prepaid,iOS,0,52.88,1,7.45
CUST02822,0,44,Prepaid,iOS,0,43.76,1,1.33
CUST02823,0,30,Postpaid,Android,0,45.49,4,0.1
CUST02824,0,44,Family,Android,0,16.04,3,2.85
CUST02825,0,62,Prepaid,Android,0,38.89,1,7.75
CUST02826,0,57,Prepaid,iOS,0,26.78,0,0.93
CUST02827,0,44,Postpaid,Android,0,44.22,5,2.19
CUST02828,0,54,Family,Android,1,39.11,5,1.19
CUST02829,0,41,Young,Android,1,69.2,5,0.05
CUST02830,0,27,Young,Android,0,53.75,0,9.15
CUST02831,0,35,Postpaid,iOS,0,44.27,5,0.58
CUST02832,0,60,Postpaid,Android,0,36.0,5,5.82
CUST02833,0,42,Postpaid,Android,1,65.14,3,1.7
CUST02834,0,42,Postpaid,iOS,1,39.55,6,1.3
CUST02835,0,42,Young,Android,1,44.98,1,11.32
CUST02836,0,64,Postpaid,iOS,0,40.63,1,4.28
CUST02837,0,61,Postpaid,iOS,0,33.94,4,4.65
CUST02838,0,67,Postpaid,iOS,0,40.55,3,5.7
CUST02839,0,43,Postpaid,iOS,0,10.57,3,1.67
CUST02840,0,47,Postpaid,Android,0,16.78,3,3.32
CUST02841,0,29,Prepaid,Android,0,45.24,2,1.26
CUST02842,0,59,Prepaid,Android,1,63.52,1,7.2
CUST02843,0,33,Postpaid,Android,0,45.22,1,3.66
CUST02844,0,47,Postpaid,Android,1,29.19,5,1.12
CUST02845,0,34,Postpaid,Android,0,18.36,4,9.2
CUST02846,0,39,Postpaid,iOS,1,51.77,4,3.48
CUST02847,0,36,Prepaid,Android,1,31.49,3,2.73
CUST02848,0,38,Prepaid,Android,1,49.65,2,0.14
CUST02849,0,39,Prepaid,Android,1,45.85,2,9.62
CUST02850,0,39,Prepaid,Android,1,47.17,2,12.17
CUST02851,0,53,Postpaid,Unknown,0,40.5,2,3.31
CUST02852,0,33,Family,Android,0,45.75,3,2.34
CUST02853,0,47,Young,iOS,0,38.21,0,1.78
CUST02854,0,57,Family,Android,1,30.47,2,1.25
CUST02855,0,39,Postpaid,Android,1,25.55,4,3.42
CUST02856,0,37,Family,Android,0,5.0,0,0.55
CUST02857,0,42,Young,iOS,0,37.28,0,10.06
CUST02858,0,56,Young,Android,0,62.79,3,0.77
CUST02859,0,46,Postpaid,Android,1,50.95,4,5.47
CUST02860,0,39,Prepaid,Android,0,43.42,3,1.47
CUST02861,0,49,Family,iOS,0,28.99,2,1.03
CUST02862,0,33,Prepaid,iOS,0,54.96,3,3.26
CUST02863,0,51,Prepaid,Android,0,38.21,4,5.79
CUST02864,0,49,Family,Android,0,63.62,1,5.19
CUST02865,0,41,Postpaid,iOS,0,25.28,4,1.07
CUST02866,0,36,Prepaid,iOS,1,28.75,1,1.6
CUST02867,0,36,Postpaid,iOS,0,27.29,3,8.13
CUST02868,0,50,Family,iOS,0,17.77,1,5.14
CUST02869,0,57,Postpaid,iOS,1,25.94,4,4.99
CUST02870,0,38,Prepaid,Android,1,41.55,2,1.25
CUST02871,0,49,Prepaid,iOS,1,29.32,0,6.28
CUST02872,0,24,Prepaid,iOS,0,5.0,3,1.78
CUST02873,0,39,Prepaid,Android,1,56.11,3,2.05
CUST02874,0,44,Family,Android,0,14.74,3,1.36
CUST02875,0,35,Family,Unknown,1,48.84,2,0.52
CUST02876,0,35,Postpaid,Android,0,40.47,5,2.18
CUST02877,0,38,Postpaid,iOS,0,71.76,2,0.07
CUST02878,0,47,Postpaid,Android,0,54.95,2,2.43
CUST02879,0,43,Postpaid,Android,0,32.43,3,5.16
CUST02880,0,22,Prepaid,Android,1,29.47,3,12.95
CUST02881,0,23,Family,Android,0,62.54,4,0.33
CUST02882,0,38,Young,Android,0,17.86,6,1.32
CUST02883,0,49,Postpaid,Android,0,42.86,4,2.73
CUST02884,0,17,Postpaid,iOS,0,38.03,2,0.75
CUST02885,0,40,Prepaid,Unknown,1,34.85,1,0.5
CUST02886,0,39,Prepaid,Android,1,45.3,4,2.41
CUST02887,0,58,Postpaid,Android,1,42.84,1,3.48
CUST02888,0,41,Young,Android,0,46.86,1,6.86
CUST02889,0,48,Family,Android,0,42.08,2,24.48
CUST02890,0,46,Postpaid,Android,0,46.27,4,5.95
CUST02891,0,23,Young,Android,0,41.4,5,1.0
CUST02892,0,52,Postpaid,Android,0,30.11,5,5.51
CUST02893,0,47,Prepaid,Android,1,40.06,3,3.08
CUST02894,0,50,Postpaid,Android,0,29.28,3,2.4
CUST02895,0,84,Postpaid,iOS,0,28.29,2,10.98
CUST02896,0,24,Family,Android,0,34.96,5,4.84
CUST02897,0,62,Postpaid,iOS,0,38.21,2,4.58
CUST02898,0,42,Prepaid,iOS,1,40.53,6,0.05
CUST02899,0,47,Postpaid,Unknown,0,53.75,4,8.01
CUST02900,0,44,Postpaid,iOS,0,32.52,3,6.31
CUST02901,0,40,Postpaid,Android,0,42.95,2,1.42
CUST02902,0,39,Postpaid,Android,1,41.77,4,1.38
CUST02903,0,48,Prepaid,Android,1,30.87,3,0.22
CUST02904,0,29,Postpaid,iOS,0,41.11,3,0.21
CUST02905,0,52,Prepaid,iOS,0,55.04,0,4.42
CUST02906,0,40,Prepaid,iOS,0,42.8,0,0.82
CUST02907,0,33,Prepaid,Android,0,43.4,3,10.28
CUST02908,0,40,Postpaid,iOS,1,29.42,2,7.39
CUST02909,0,57,Family,Android,1,69.53,2,1.72
CUST02910,0,39,Postpaid,Android,1,30.27,4,1.91
CUST02911,0,48,Postpaid,iOS,0,14.98,1,1.59
CUST02912,0,37,Postpaid,Android,1,52.9,4,0.39
CUST02913,0,52,Postpaid,Unknown,0,38.28,2,0.13
CUST02914,0,51,Postpaid,Android,1,35.45,1,2.41
CUST02915,0,63,Prepaid,iOS,0,31.82,3,11.46
CUST02916,0,43,Postpaid,Android,0,68.08,2,9.97
CUST02917,0,51,Postpaid,iOS,0,45.32,1,6.64
CUST02918,0,45,Prepaid,iOS,0,48.25,4,3.96
CUST02919,0,57,Postpaid,iOS,0,42.44,1,7.76
CUST02920,0,37,Postpaid,Android,1,44.05,5,2.89
CUST02921,0,52,Postpaid,iOS,0,60.98,2,0.79
CUST02922,0,43,Prepaid,Android,0,36.24,2,4.61
CUST02923,0,44,Postpaid,Android,0,18.15,3,10.14
CUST02924,0,45,Postpaid,Android,0,53.02,1,0.08
CUST02925,0,47,Prepaid,iOS,1,47.45,2,1.16
CUST02926,0,43,Prepaid,Android,0,41.62,2,1.23
CUST02927,0,47,Prepaid,iOS,0,47.06,4,0.42
CUST02928,0,60,Young,iOS,1,34.44,2,1.02
CUST02929,0,54,Postpaid,Android,1,40.31,2,1.94
CUST02930,0,53,Postpaid,iOS,0,38.02,2,11.24
CUST02931,0,40,Postpaid,Android,1,31.13,3,7.87
CUST02932,0,36,Postpaid,iOS,0,57.84,1,11.68
CUST02933,0,54,Postpaid,Android,1,18.82,6,0.51
CUST02934,0,53,Postpaid,Android,0,75.41,2,0.11
CUST02935,0,59,Prepaid,Android,1,53.16,2,0.47
CUST02936,0,38,Prepaid,Android,0,13.33,1,9.83
CUST02937,0,42,Postpaid,Android,0,36.64,2,0.69
CUST02938,0,28,Prepaid,Android,0,37.47,2,3.4
CUST02939,0,41,Postpaid,Android,0,45.88,5,1.03
CUST02940,0,54,Postpaid,Android,1,25.16,3,0.08
CUST02941,0,40,Prepaid,Android,0,40.48,0,0.35
CUST02942,0,51,Postpaid,iOS,0,38.18,1,4.95
CUST02943,0,43,Postpaid,Android,0,28.94,2,0.81
CUST02944,0,48,Postpaid,iOS,0,26.85,3,1.04
CUST02945,0,33,Family,iOS,1,53.78,2,1.89
CUST02946,0,45,Prepaid,iOS,0,14.55,1,4.28
CUST02947,0,15,Postpaid,iOS,0,47.17,1,2.53
CUST02948,0,43,Young,Android,1,51.96,4,11.57
CUST02949,0,28,Prepaid,iOS,1,36.72,1,2.28
CUST02950,0,57,Prepaid,Android,0,40.79,2,0.89
CUST02951,0,52,Young,iOS,0,57.45,6,3.07
CUST02952,0,49,Postpaid,iOS,1,29.43,1,2.4
CUST02953,0,60,Postpaid,Android,1,30.98,1,6.19
CUST02954,0,35,Prepaid,iOS,1,32.57,1,10.94
CUST02955,0,62,Prepaid,Android,1,57.48,1,7.24
CUST02956,0,54,Prepaid,Android,1,59.38,4,1.97
CUST02957,0,42,Prepaid,Android,1,19.06,3,0.97
CUST02958,0,56,Family,iOS,1,55.09,3,9.84
CUST02959,0,33,Family,iOS,0,52.28,3,1.95
CUST02960,0,36,Young,iOS,0,63.3,1,5.88
CUST02961,0,38,Young,Android,0,45.78,1,18.24
CUST02962,0,39,Family,Android,0,39.34,1,3.45
CUST02963,0,34,Postpaid,iOS,1,57.18,3,2.61
CUST02964,0,57,Postpaid,Android,1,50.48,3,4.81
CUST02965,0,42,Postpaid,iOS,1,73.67,4,0.86
CUST02966,0,48,Young,Android,1,54.38,3,2.68
CUST02967,0,39,Prepaid,Android,0,42.3,1,1.5
CUST02968,0,26,Prepaid,Android,1,22.39,3,0.72
CUST02969,0,47,Postpaid,iOS,0,31.29,3,3.77
CUST02970,0,25,Postpaid,Android,0,18.46,2,3.43
CUST02971,0,44,Prepaid,Android,0,36.77,4,5.73
CUST02972,0,31,Postpaid,Android,1,53.89,1,8.25
CUST02973,0,64,Postpaid,Android,0,39.94,1,1.0
CUST02974,0,54,Postpaid,Android,1,55.33,4,6.05
CUST02975,0,46,Postpaid,Android,0,45.06,2,1.83
CUST02976,0,57,Prepaid,iOS,0,33.95,4,3.96
CUST02977,0,36,Postpaid,Android,0,41.31,2,7.59
CUST02978,0,50,Prepaid,iOS,0,47.08,3,1.18
CUST02979,0,46,Postpaid,iOS,1,42.09,1,3.67
CUST02980,0,47,Young,Android,0,42.26,3,2.62
CUST02981,0,57,Postpaid,Android,1,28.46,0,6.25
CUST02982,0,52,Prepaid,iOS,1,33.51,3,4.78
CUST02983,0,47,Prepaid,Android,1,73.88,2,5.87
CUST02984,0,28,Postpaid,Android,0,58.43,3,1.36
CUST02985,0,35,Young,Android,1,17.89,0,4.87
CUST02986,0,43,Prepaid,iOS,0,5.0,4,3.72
CUST02987,0,45,Postpaid,Android,0,41.14,3,2.44
CUST02988,0,33,Postpaid,Unknown,0,53.4,4,1.9
CUST02989,0,69,Family,iOS,1,32.2,2,1.61
CUST02990,0,60,Prepaid,Android,0,55.32,2,0.04
CUST02991,0,51,Postpaid,Android,0,40.89,1,0.74
CUST02992,0,45,Postpaid,Android,0,37.55,4,0.24
CUST02993,0,42,Young,Android,0,51.34,3,7.54
CUST02994,0,35,Prepaid,Android,0,32.02,2,7.87
CUST02995,0,45,Prepaid,Android,1,35.7,4,7.49
CUST02996,0,47,Postpaid,Android,0,50.05,1,6.81
CUST02997,0,32,Prepaid,Android,1,39.53,3,1.0
CUST02998,0,48,Postpaid,Android,0,68.63,2,2.71
CUST02999,0,43,Postpaid,Unknown,1,50.41,2,9.54
CUST03000,0,25,Prepaid,Android,0,49.43,2,5.7
CUST03001,0,36,Family,Unknown,0,39.26,3,0.01
CUST03002,0,40,Postpaid,Android,0,53.12,4,2.46
CUST03003,0,63,Postpaid,Android,0,35.16,2,0.04
CUST03004,0,50,Prepaid,Android,1,44.24,1,1.32
CUST03005,0,31,Prepaid,Android,0,26.26,5,2.29
CUST03006,0,49,Young,Android,1,55.59,1,8.94
CUST03007,0,29,Prepaid,iOS,1,44.36,4,4.25
CUST03008,0,55,Postpaid,Unknown,0,69.74,1,1.8
CUST03009,0,40,Family,Android,0,75.88,2,2.7
CUST03010,0,44,Prepaid,Android,0,51.45,4,6.8
CUST03011,0,58,Young,Android,0,41.03,7,1.42
CUST03012,0,32,Prepaid,Android,0,25.81,1,3.82
CUST03013,0,31,Young,Android,1,53.57,1,1.22
CUST03014,0,39,Postpaid,Android,0,43.15,1,2.62
CUST03015,0,55,Postpaid,Android,0,48.07,4,0.1
CUST03016,0,29,Young,Android,0,65.95,3,7.65
CUST03017,0,16,Postpaid,Android,0,27.63,0,0.2
CUST03018,0,40,Postpaid,Android,1,26.14,3,1.02
CUST03019,0,50,Prepaid,Android,1,36.45,2,1.62
CUST03020,0,57,Young,Unknown,1,52.32,2,3.93
CUST03021,0,40,Postpaid,Android,1,48.32,2,5.09
CUST03022,0,40,Young,iOS,0,26.56,3,0.34
CUST03023,0,56,Prepaid,iOS,0,51.35,3,0.18
CUST03024,0,26,Prepaid,Unknown,0,21.98,2,6.42
CUST03025,0,41,Young,iOS,1,27.43,1,4.98
CUST03026,0,46,Postpaid,iOS,1,38.27,4,7.12
CUST03027,0,49,Postpaid,iOS,0,31.7,3,4.51
CUST03028,0,39,Postpaid,Android,0,53.35,1,5.56
CUST03029,0,45,Prepaid,Android,0,44.3,1,1.91
CUST03030,0,20,Prepaid,Unknown,1,66.48,1,3.57
CUST03031,0,38,Young,iOS,0,36.29,3,6.55
CUST03032,0,49,Prepaid,Unknown,1,38.17,1,0.76
CUST03033,0,35,Prepaid,iOS,0,58.16,1,2.2
CUST03034,0,45,Prepaid,iOS,0,38.64,4,5.4
CUST03035,0,49,Postpaid,iOS,1,62.41,4,3.04
CUST03036,0,41,Postpaid,iOS,0,48.11,2,4.58
CUST03037,0,46,Young,Android,1,5.0,2,1.39
CUST03038,0,35,Postpaid,iOS,1,57.66,0,0.13
CUST03039,0,42,Postpaid,iOS,0,53.69,5,0.12
CUST03040,0,51,Prepaid,iOS,1,54.27,3,11.44
CUST03041,0,46,Postpaid,iOS,0,11.34,0,11.57
CUST03042,0,39,Young,Android,0,30.06,5,0.95
CUST03043,0,47,Postpaid,Android,1,31.17,2,0.64
CUST03044,0,52,Postpaid,iOS,0,27.38,4,0.07
CUST03045,0,24,Postpaid,Android,0,66.13,3,1.05
CUST03046,0,56,Prepaid,Android,1,39.82,1,1.63
CUST03047,0,41,Postpaid,Android,0,39.45,2,1.1
CUST03048,0,49,Prepaid,iOS,1,48.28,2,6.39
CUST03049,0,56,Young,iOS,1,48.54,2,5.54
CUST03050,0,31,Family,iOS,0,5.0,1,0.34
CUST03051,0,37,Postpaid,iOS,0,30.3,1,4.78
CUST03052,0,42,Postpaid,Android,0,18.81,3,2.94
CUST03053,0,37,Prepaid,Android,0,46.0,5,0.57
CUST03054,0,62,Family,Android,1,35.67,1,5.38
CUST03055,0,36,Family,iOS,1,40.23,2,0.36
CUST03056,0,39,Postpaid,Android,0,8.82,1,0.78
CUST03057,0,47,Prepaid,iOS,0,35.35,3,0.65
CUST03058,0,32,Postpaid,Android,1,56.73,1,11.19
CUST03059,0,41,Postpaid,Android,0,61.14,3,4.79
CUST03060,0,48,Postpaid,iOS,1,50.78,1,2.12
CUST03061,0,41,Postpaid,Android,1,19.97,0,6.91
CUST03062,0,44,Postpaid,iOS,0,58.89,1,0.97
CUST03063,0,39,Postpaid,Android,0,50.86,2,10.7
CUST03064,0,29,Prepaid,Android,1,38.24,1,4.78
CUST03065,0,48,Postpaid,Android,0,9.62,4,3.28
CUST03066,0,62,Prepaid,Android,0,54.3,3,6.33
CUST03067,0,45,Postpaid,iOS,1,31.12,2,4.14
CUST03068,0,47,Postpaid,Android,1,45.19,1,8.73
CUST03069,0,51,Postpaid,Android,0,41.03,3,7.07
CUST03070,0,32,Postpaid,Android,0,63.08,2,0.88
CUST03071,0,62,Prepaid,iOS,0,38.12,3,1.1
CUST03072,0,47,Postpaid,iOS,0,39.77,5,0.27
CUST03073,0,61,Prepaid,Android,0,63.68,4,0.99
CUST03074,0,37,Postpaid,Android,0,30.13,1,1.68
CUST03075,0,63,Prepaid,iOS,0,52.21,2,0.12
CUST03076,0,52,Prepaid,iOS,0,37.02,5,1.51
CUST03077,0,50,Postpaid,Android,0,24.96,2,5.91
